generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1759775938-EMaUEF4SZ0LjP9HbJFSB,2025-10-06 18:38:58.642,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,524,524,,VSC3
gen-1759775934-aGXUFvotQkLRZMNbElgV,2025-10-06 18:38:54.063,0.005316,,,,0,50593,642,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3013,790,,VSC3
gen-1759775932-UUOPzoXPIOzLoBs3uQWl,2025-10-06 18:38:52.907,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,497,495,,VSC3
gen-1759775921-LIBByn5KBfi6NZCDmBUU,2025-10-06 18:38:41.397,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,879,879,,VSC3
gen-1759775920-7Zp7czPV7vgAHkrTGqsR,2025-10-06 18:38:39.985,0.005807,,,,0,47979,2523,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,11298,1543,,VSC3
gen-1759775917-0SZqQzQfA2RCQkhQ1ytc,2025-10-06 18:38:37.987,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,898,894,,VSC3
gen-1759775916-CnFXdEacVKwwDupZe91k,2025-10-06 18:38:36.464,0.004815,,,,0,47858,74,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1778,1419,,VSC3
gen-1759775909-pGUElkfaXb94GZjxVzgG,2025-10-06 18:38:29.017,0.005153,,,,0,46567,1243,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,6178,1280,,VSC3
gen-1759775908-ireufEW7Zt3LI0MGpB4c,2025-10-06 18:38:28.146,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,790,787,,VSC3
gen-1759775903-MOElJYMktv3FNoomlw16,2025-10-06 18:38:23.964,0.002794,,,,0,27888,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1223,1223,,VSC3
gen-1759775902-ZyzAu13Kw8YwFXilvHVn,2025-10-06 18:38:22.565,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,821,821,,VSC3
gen-1759775899-NQbvG8y4tv6blp2OHxMT,2025-10-06 18:38:19.727,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,957,957,,VSC3
gen-1759775897-3PehEF6A062Xg009G3SH,2025-10-06 18:38:17.424,0.002739,,,,0,25811,397,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2559,1051,,VSC3
gen-1759775892-9fWCe35otoYNhVA2BwUV,2025-10-06 18:38:12.574,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1191,964,,VSC3
gen-1759775890-ggxG4YtrxdsgS5GyjDg5,2025-10-06 18:38:10.238,0.010443,,,,0,100212,1055,710,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,5438,2460,,VSC3
gen-1759775888-ARitUd8gtAIVV2jqjYCy,2025-10-06 18:38:08.403,0.00002,,,,0,117,21,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,589,499,,VSC3
gen-1759775703-cGqFL3i7TIqPvBkMKrqN,2025-10-06 18:35:03.517,0.011029,,,,0,99885,2603,2603,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,8646,2017,,VSC3
gen-1759775693-gKff3QJe5loDpDPCxnvV,2025-10-06 18:34:53.155,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1068,1068,,VSC3
gen-1759775691-1JPcHeQrQP2so2L637Gc,2025-10-06 18:34:51.823,0.01104,,,,0,99885,2631,2631,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,9386,1605,,VSC3
gen-1759775682-NfquRFFIRLJBjECa9uEh,2025-10-06 18:34:42.298,0.01074,,,,0,99545,1964,1964,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,7658,1999,,VSC3
gen-1759775670-VAlOvPIr13EKJ2jEcITj,2025-10-06 18:34:30.844,0.011085,,,,0,99545,2827,2827,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,10362,2340,,VSC3
gen-1759775669-rLAdolURoYDx6w57itpz,2025-10-06 18:34:29.363,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,719,718,,VSC3
gen-1759775665-vRma0Ml9QmCPbvJl3FQU,2025-10-06 18:34:25.222,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1051,1049,,VSC3
gen-1759775663-PlLmnnyT0lOdENhC5BZo,2025-10-06 18:34:23.689,0.009968,,,,0,99431,63,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1684,1682,,VSC3
gen-1759775660-ktJgGeWnZooD7zA2DcOg,2025-10-06 18:34:20.569,0.009956,,,,0,99316,63,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1554,1554,,VSC3
gen-1759775658-QXDqqbecuxrKQjVlpIEx,2025-10-06 18:34:18.827,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1161,1160,,VSC3
gen-1759775656-1G6L65iGo2f2BLurT94q,2025-10-06 18:34:16.940,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,578,578,,VSC3
gen-1759775655-89QQsgGHpyPomPpgyVzp,2025-10-06 18:34:14.900,0.009926,,,,0,99009,63,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1526,1524,,VSC3
gen-1759775650-pPt2eo7CRz7sQKjPwUgu,2025-10-06 18:34:10.864,0.009944,,,,0,98797,162,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2420,1714,,VSC3
gen-1759775649-ibzsbaWl7fCOvAlJNQIa,2025-10-06 18:34:09.595,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,939,939,,VSC3
gen-1759775643-GsSQ1d38PNC3e0JHc9Sc,2025-10-06 18:34:03.279,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,916,916,,VSC3
gen-1759775641-RG3p7qrnd8X97MBinWDd,2025-10-06 18:34:01.663,0.01012,,,,0,97369,960,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4958,1355,,VSC3
gen-1759775634-sR00SQq7DudQRPZO4BGi,2025-10-06 18:33:54.738,0.010048,,,,0,97229,815,692,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,4267,2129,,VSC3
gen-1759775634-iT5orr9ZzoerLJzWlJgz,2025-10-06 18:33:54.479,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1017,917,,VSC3
gen-1759775627-K3vngLtw4wedsY3WjNE6,2025-10-06 18:33:47.806,0.006919,,,,0,68726,117,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1807,1414,,VSC3
gen-1759775626-XTxrMlfUyu4zXGSyyc3d,2025-10-06 18:33:46.902,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,683,681,,VSC3
gen-1759775621-9AN4rOnuONr9mMxetsw9,2025-10-06 18:33:41.072,0.006969,,,,0,68178,380,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3381,1993,,VSC3
gen-1759775619-h80xRVocf2chimAYXOtZ,2025-10-06 18:33:39.549,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,935,934,,VSC3
gen-1759775613-GXGDuOvH3beySsF90fk5,2025-10-06 18:33:32.768,0.00687,,,,0,64297,1103,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4653,1419,,VSC3
gen-1759775612-LoWR9QA4Lss3wNkPw2zO,2025-10-06 18:33:31.749,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,769,765,,VSC3
gen-1759775531-XkSZzmiasJmp97Fww5Jw,2025-10-06 18:32:11.326,0.010804,,,,0,47522,15131,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,37174,1158,,VSC3
gen-1759775530-P1sY6w0Lb7QsPc9vpfVz,2025-10-06 18:32:10.202,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1018,1018,,VSC3
gen-1759775524-CBnHb2h8WOdwciUOW3hA,2025-10-06 18:32:04.965,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1030,1030,,VSC3
gen-1759775523-x0fojz1BhCgOog2TtN6o,2025-10-06 18:32:03.528,0.004455,,,,0,44511,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1127,1125,,VSC3
gen-1759775519-FRbTUNhkwqqNUNKp12jt,2025-10-06 18:31:59.549,0.002588,,,,0,25832,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1173,1173,,VSC3
gen-1759775518-Q1t2Ty32MB0L6yUBhQ4V,2025-10-06 18:31:58.781,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,725,725,,VSC3
gen-1759775515-KXCbSOMoaPKMLJJtFPmD,2025-10-06 18:31:55.182,0.006746,,,,0,66916,137,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1786,1785,,VSC3
gen-1759775513-PUFSNlSXGQYNO529C4ta,2025-10-06 18:31:53.605,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,962,855,,VSC3
gen-1759775511-vd6Q8yiIHq6gHuwc07uQ,2025-10-06 18:31:51.424,0.000064,,,,0,326,79,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,915,604,,VSC3
gen-1759775486-I7fO3wElpUrSvMnGW9tA,2025-10-06 18:31:26.655,0.000073,,,,0,718,3,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,750,718,,VSC3
gen-1759775481-AIYw7kCGubBoheT14wFm,2025-10-06 18:31:21.459,0.006709,,,,0,66835,64,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1361,1359,,VSC3
gen-1759775480-YmeDToxzYcFZF56w1Ur0,2025-10-06 18:31:20.460,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,949,948,,VSC3
gen-1759775473-IGaZYb8nHX8HCnywQwJY,2025-10-06 18:31:13.983,0.00706,,,,0,66441,1041,809,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,4697,1777,,VSC3
gen-1759775472-BgIfAPEdCejv9roVaTQw,2025-10-06 18:31:12.107,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,836,836,,VSC3
gen-1759775470-ZgKqJVQzmfk18sJehAfk,2025-10-06 18:31:10.159,0.000017,,,,0,99,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,748,683,,VSC3
gen-1759775354-u6IC5IDCWcTdpAgrLPw4,2025-10-06 18:29:14.316,0.00732,,,,0,66136,1767,1767,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,6947,2117,,VSC3
gen-1759775345-AZTdpnEWEq3IfgVP9xkt,2025-10-06 18:29:05.868,0.007273,,,,0,66136,1649,1649,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,6917,2122,,VSC3
gen-1759775344-V6lij3YTncNqvG8DDwZ6,2025-10-06 18:29:04.314,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,791,789,,VSC3
gen-1759775337-wpAOU2bCHkmh5BrwXhD4,2025-10-06 18:28:57.274,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,913,913,,VSC3
gen-1759775336-N1Xb2UF8vNvlra71TiwE,2025-10-06 18:28:56.097,0.00686,,,,0,64396,1053,840,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,4591,1715,,VSC3
gen-1759775334-WaM6aQVlgdIoc6Szu3Tw,2025-10-06 18:28:54.820,0.000071,,,,0,602,29,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,638,546,,VSC3
gen-1759775331-4d8Y0A82HKrt4EMGSJcc,2025-10-06 18:28:50.848,0.006416,,,,0,64026,35,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1123,1120,,VSC3
gen-1759775329-0ucfqKy1kZOsofioHGE4,2025-10-06 18:28:49.560,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,945,841,,VSC3
gen-1759775325-kYtuZYeHIXs2a85A816b,2025-10-06 18:28:45.223,0.006438,,,,0,63642,185,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,2268,2267,,VSC3
gen-1759775324-iehHMyyEg9F7W7WMTziQ,2025-10-06 18:28:44.283,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,757,757,,VSC3
gen-1759775320-xQNmGRYzxfLrfQBlrJZ8,2025-10-06 18:28:40.441,0.006369,,,,0,63567,33,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,932,932,,VSC3
gen-1759775319-vxIuwzgPIc0x7jqwCUe8,2025-10-06 18:28:39.384,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,873,873,,VSC3
gen-1759775310-8PK1aVgMA0hmSUBev2Nd,2025-10-06 18:28:30.396,0.006986,,,,0,62979,1721,1323,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,7011,1617,,VSC3
gen-1759775309-aLnz50YDqY1eZAXwiW27,2025-10-06 18:28:29.199,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,750,746,,VSC3
gen-1759775304-wqvGzTp6OfGsh8M69xxe,2025-10-06 18:28:24.833,0.006368,,,,0,62697,248,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2377,1482,,VSC3
gen-1759775302-Vz9Iyf63zQRush7nHY8O,2025-10-06 18:28:22.841,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,859,857,,VSC3
gen-1759775300-0JRgz1op5xmvzKcJZYSz,2025-10-06 18:28:20.590,0.000056,,,,0,346,55,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,767,604,,VSC3
gen-1759775260-dwvfZzD4wm0QAEjBOLh2,2025-10-06 18:27:40.211,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,901,901,,VSC3
gen-1759775259-4Syx7tQ76cTEkPlAEMFX,2025-10-06 18:27:39.143,0.006631,,,,0,62376,984,804,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4625,1890,,VSC3
gen-1759775258-wgzQEWAXVTfXuXq3VdLN,2025-10-06 18:27:37.770,0.000017,,,,0,105,17,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,445,429,,VSC3
gen-1759775142-18kHOmGTxEbhHYl2vm6q,2025-10-06 18:25:42.993,0.006594,,,,0,62212,933,802,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,4594,1623,,VSC3
gen-1759775141-mMesGVFUQMIJoPxJWWJX,2025-10-06 18:25:41.230,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,706,702,,VSC3
gen-1759775139-3goB9iNaMjtrSfBrx90W,2025-10-06 18:25:39.066,0.000017,,,,0,95,20,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,766,657,,VSC3
gen-1759775025-Yen7xcmuKU2Zwe8BlWlz,2025-10-06 18:23:45.298,0.006252,,,,0,62076,113,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,1810,1419,,VSC3
gen-1759775024-xLYHzQXqm8GM5xSrUbMs,2025-10-06 18:23:44.059,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,709,709,,VSC3
gen-1759774947-1keFQfVBLWXHGIwubxcX,2025-10-06 18:22:27.245,0.015607,,,,0,28936,31785,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,74911,1056,,VSC3
gen-1759774946-3NpXFIFrCfZf0yZ3mZ8p,2025-10-06 18:22:26.016,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,679,679,,VSC3
gen-1759774941-5avzqnsDIxjZBCuIuPbs,2025-10-06 18:22:21.280,0.002596,,,,0,25920,11,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1411,1205,,VSC3
gen-1759774939-GSEWzY0XtMwyVYwkJnLc,2025-10-06 18:22:18.906,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1140,1139,,VSC3
gen-1759774936-i320c3ioEDQi7ZNwGIAp,2025-10-06 18:22:15.983,0.002598,,,,0,25833,38,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1159,1159,,VSC3
gen-1759774933-jv4eU8leqrPnVjYOm4kc,2025-10-06 18:22:13.081,0.002613,,,,0,25833,75,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1726,1597,,VSC3
gen-1759774931-kA988fasTJ2ACWHJwPkh,2025-10-06 18:22:11.919,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,756,755,,VSC3
gen-1759774928-6cqAlS5UhmTJjwGMvcsC,2025-10-06 18:22:08.039,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,968,966,,VSC3
gen-1759774927-BPMbzuFWy2w5VxrULPoo,2025-10-06 18:22:07.013,0.003223,,,,0,30074,540,416,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3403,1764,,VSC3
gen-1759774925-9nI5tGYJfidX2SuYBvTn,2025-10-06 18:22:05.598,0.000019,,,,0,111,21,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,567,506,,VSC3
gen-1759774887-pbhj0EbHpC6zoU9Jn5dC,2025-10-06 18:21:27.105,0.003056,,,,0,29859,176,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2151,1597,,VSC3
gen-1759774886-uAd44Fbn4ZRW236h4rVP,2025-10-06 18:21:26.224,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1014,1012,,VSC3
gen-1759774876-BXxObhGsJc4BjTJrZCKC,2025-10-06 18:21:16.734,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,776,775,,VSC3
gen-1759774874-W89GvrbAo0NIZVCPJL9I,2025-10-06 18:21:14.953,0.003921,,,,0,28945,2568,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,8468,851,,VSC3
gen-1759774870-hWzdhPvMw1lJf6LHoOcm,2025-10-06 18:21:10.272,0.002635,,,,0,25806,138,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,1701,1173,,VSC3
gen-1759774869-V35q6PRO42PdQvTnBDO2,2025-10-06 18:21:09.462,0.000768,,,,0,7687,0,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,994,992,,VSC3
gen-1759774866-B1rfiZInCNIQOtygoqAA,2025-10-06 18:21:06.246,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1025,1023,,VSC3
gen-1759774864-4p7lQSRVQn9kxsznUHW5,2025-10-06 18:21:04.542,0.002872,,,,0,27163,391,281,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,tool_calls,3124,1805,,VSC3
gen-1759774862-o6JNxOfLS5myyk7qJHZf,2025-10-06 18:21:02.377,0.000014,,,,0,74,17,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,456,416,,VSC3
gen-1759774853-3YsHngRKKwvG6c36d5qi,2025-10-06 18:20:53.904,0.002773,,,,0,27158,143,141,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,2250,1671,,VSC3
gen-1759774852-vXlEBo6nYYoGrZcm4Bil,2025-10-06 18:20:52.332,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,946,946,,VSC3
gen-1759774849-5jqhFrjC1OrqaKdI7BrN,2025-10-06 18:20:49.924,0.000013,,,,0,72,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,764,724,,VSC3
gen-1759774839-63OAixC7rl5dMMnbnqJZ,2025-10-06 18:20:39.131,0.000058,,,,0,534,13,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,579,551,,VSC3
gen-1759774594-BszvX8bD84VQvdXZ8OUq,2025-10-06 18:16:34.523,0.000882,,,,0,8825,1,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,MAX_TOKENS,length,1074,1074,,VSC3
gen-1759774592-jtXbZYTQ5DS0IIcb0T5v,2025-10-06 18:16:32.309,0.000013,,,,0,72,15,0,google/gemini-2.5-flash-lite-preview-09-2025,Google,standard,false,true,,STOP,stop,724,650,,VSC3
gen-1759773724-t6AqPU6GA6mgQjEmN19i,2025-10-06 18:02:04.006,0,,,0,0,10036,1,0,z-ai/glm-4.5-air,Z.AI,free,false,true,,length,length,5,935,,VSC3
gen-1759773721-Nrt8ZuotJ81w7D5aD6Pz,2025-10-06 18:02:01.432,0,,,0,0,87,22,1,z-ai/glm-4.5-air,Z.AI,free,false,true,,stop,stop,608,658,,VSC3
gen-1759773518-X6Gxm5PAKZYxXRnOqz00,2025-10-06 17:58:38.449,0,,,0,0,10036,1,1,z-ai/glm-4.5-air,Z.AI,free,false,true,,length,length,2,1371,,VSC3
gen-1759773516-TD3PJ5Jb0SCCzVyYYJHM,2025-10-06 17:58:36.199,0.002878,,,0,0,28622,672,1115,alibaba/tongyi-deepresearch-30b-a3b,AtlasCloud,standard,false,true,,stop,stop,2676,1139,,VSC3
gen-1759773515-cw1a4IQqaYyF8QLffshI,2025-10-06 17:58:35.459,0,,,0,0,85,21,1,z-ai/glm-4.5-air,Z.AI,free,false,true,,stop,stop,472,901,,VSC3
gen-1759773473-TzItGwMLuJnqsJE5LDwS,2025-10-06 17:57:53.489,0.002732,,,0,0,28601,352,579,alibaba/tongyi-deepresearch-30b-a3b,AtlasCloud,standard,false,true,,stop,stop,1926,1344,,VSC3
gen-1759773473-rFDTbRrDNLizwQVWVoPD,2025-10-06 17:57:52.797,0,,,0,0,10036,1,1,z-ai/glm-4.5-air,Z.AI,free,false,true,,length,length,0,778,,VSC3
gen-1759773468-1ndPojrceebOZSYebC89,2025-10-06 17:57:48.755,0,,,0,0,8776,1,1,z-ai/glm-4.5-air,Z.AI,free,false,true,,length,length,2,1462,,VSC3
gen-1759773466-HGwXME4VKjoSBhoR92Gr,2025-10-06 17:57:46.534,0.005787,,,0,0,25950,83,0,qwen/qwen3-coder-480b-a35b-07-25,Chutes,standard,false,true,,stop,stop,1426,2862,,VSC3
gen-1759773462-4Ch1fuSOPDzp2pamyTNq,2025-10-06 17:57:42.965,0.002663,,,0,0,28313,256,222,alibaba/tongyi-deepresearch-30b-a3b,AtlasCloud,standard,false,true,,tool_calls,tool_calls,1171,886,,VSC3
gen-1759773462-PnOCDUaZJDcGSeq7Zqqo,2025-10-06 17:57:42.113,0,,,0,0,10036,1,0,z-ai/glm-4.5-air,Z.AI,free,false,true,,length,length,3,1163,,VSC3
gen-1759773460-2rwZmUGiabFL5NSmO6SM,2025-10-06 17:57:40.004,0,,,0,0,86,220,242,z-ai/glm-4.5-air,Chutes,free,false,true,,stop,stop,6936,1533,,VSC3
gen-1759773033-4ddztzcX6PlJRnxqg2oj,2025-10-06 17:50:33.824,0.002661,,,0,0,28274,292,417,alibaba/tongyi-deepresearch-30b-a3b,NCompass,standard,false,true,,stop,stop,17352,5283,,VSC3
gen-1759773032-QQJn1nLwNQv3Md8uBiex,2025-10-06 17:50:32.301,0,,,0,0,10036,1,1,z-ai/glm-4.5-air,Z.AI,free,false,true,,length,length,3,1705,,VSC3
gen-1759773027-CtAvHsJJ2h5OtcvDTPZK,2025-10-06 17:50:27.475,0.007771,,,0,0,25950,205,0,qwen/qwen3-coder-480b-a35b-07-25,DeepInfra,standard,false,true,,stop,stop,1778,1083,,VSC3
